id,nom,desserte,pmr,ascenseur,escalator,gid,coordinates0,coordinates1,commune_gid
30564,Rue des Balmes,S10,false,false,false,3186,45.80121778827487,4.83493397304755,21
11797,Rue des Vergers,21,false,false,false,3121,45.80592763732119,4.772198577724878,187
11796,Rue des Vergers,10 & 21 & GE4,true,false,false,3122,45.80588873220571,4.771501863023137,187
12231,Rue du Parc,26 & 79 & C15,true,false,false,3730,45.72987409357521,4.891795648493291,126
12232,Rue du Parc,26 & 79 & C15,true,false,false,3729,45.730194501853006,4.890769421381113,126
2659,Rue du Sablon,C16,true,false,false,2619,45.71908120074768,4.859194389220679,160
2660,Rue du Sablon,C16,true,false,false,2618,45.71932917345567,4.85657142281346,160
43889,Rue J.Moulin,S14,false,false,false,4910,45.881824258404,4.8402356702623,138
47210,Rue Jacques,S14,false,false,false,9148,45.880251332182496,4.839484756930209,138
46415,Rue Neuve,1E,false,false,false,5384,45.69485444321326,5.023624790506013,48
46416,Rue Neuve,1E,false,false,false,5385,45.69456240460667,5.024406826220934,48
36055,Rue Pollet (Lycee),97,true,false,false,4071,45.876448469863114,4.847235445757128,138
36056,Rue Pollet (Lycee),97 & S14,true,false,false,4070,45.876417301063114,4.847026796071119,138
10045,Ruffinieres,57,true,false,false,3287,45.766406936011364,4.970914161217596,148
10046,Ruffinieres,57,false,false,false,3286,45.76738931694828,4.97059451210109,148
2663,Sablons,67,true,false,false,2621,45.77351783736892,4.962976919596271,148
2664,Sablons,67,true,false,false,2620,45.77409883597682,4.963545200127824,148
32743,Sacre Coeur,C16,true,false,false,3381,45.759086068810106,4.867784281532614,81
32744,Sacre Coeur,C16,true,false,false,3382,45.758864075012866,4.867777282949215,81
10326,Sacre Coeur,C9,true,false,false,3380,45.75940071582576,4.868656121531749,81
30056,Sacre Coeur,C9,true,false,false,3383,45.75940421057665,4.869299273134244,81
46192,Sacuny SPA,12,true,false,false,5144,45.67791278729809,4.771090465534062,41
46193,Sacuny SPA,12,true,false,false,5143,45.67783285772936,4.770659479467591,41
43920,Saint Denis,S4,true,false,false,4915,45.77951202327968,4.830332710797617,20
32445,Saint-Agnan,C25 & PL2 & T36,true,false,false,2688,45.74078338367213,4.863184456838869,85
30380,Saint-Agnan,C25 & T36,true,false,false,2687,45.740876772402665,4.863034478873464,85
32108,Saint-Andre,T1,true,false,false,469,45.7529093145111,4.841004617441092,84
32109,Saint-Andre,T1,true,false,false,470,45.75288114225965,4.841085241540569,84
31202,Saint-Genis Barolles,78,false,false,false,10746,45.67915877953458,4.781739447131132,163
40618,Saint-Genis Barolles,78,true,false,false,2720,45.67918227908438,4.781850534799731,163
2793,Saint-Genis Barolles,C10,true,false,false,2721,45.67919914422689,4.78190264614324,163
30406,Saint-Mathieu,C16,true,false,false,3790,45.741267472878285,4.86846460277324,85
30407,Saint-Mathieu,C16,true,false,false,3791,45.74248366200157,4.867222115034864,85
35455,Saint-Priest Egalite,30 & 76 & ZI8,true,false,false,4028,45.69015352713644,4.946799864015374,172
35456,Saint-Priest Egalite,30 & 76 & ZI8,true,false,false,4027,45.69006719442436,4.946641644458655,172
34614,Saint-Priest Salengro,62 & 76,true,false,false,3956,45.68978002515691,4.936918065500223,172
34554,Saint-Priest Salengro,62 & C25,true,false,false,3958,45.690589515818026,4.937555333969961,172
34613,Saint-Priest Salengro,76 & T36,true,false,false,3955,45.68963049386291,4.938684222519291,172
34392,Saint-Priest Salengro,C25 & T36,true,false,false,3953,45.690505468496596,4.93666923728833,172
34836,Sainte-Blandine,T1 & T2,true,false,false,504,45.74418400582558,4.822148563999987,83
34837,Sainte-Blandine,T1 & T2,true,false,false,505,45.74421234100997,4.822080292703689,83
2666,Sala,31 & C20 & C20E & PL3,true,false,false,2622,45.75670210167768,4.826727086800378,83
42663,Salengro-Genas,24 & 25 & 52,true,false,false,4758,45.746081104619705,4.926592210766589,171
42664,Salengro-Genas,24 & 25 & 52,true,false,false,4759,45.74617007789855,4.92656322765808,171
42661,Salengro-Genas,68 & ZI5,true,false,false,4756,45.746398097372776,4.927015213827866,171
42662,Salengro-Genas,68 & ZI5,true,false,false,4757,45.746454097158995,4.927073264037747,171
43660,Salle Omnisports,GE6,false,false,false,4878,45.783441481868586,4.711336776287984,193
2668,Salle Polyvalente,28,false,false,false,5443,45.728868182583945,5.012195073562729,43
2669,Salle Polyvalente,28,false,false,false,5444,45.7289713731101,5.012020142765112,43
33207,Salvador Allende,T2,true,false,false,495,45.70342942656961,4.934846694756169,172
33208,Salvador Allende,T2,true,false,false,496,45.70344423256155,4.934957492389314,172
47019,Salvador Allende.,57,true,false,false,9949,45.78098576838231,4.919889162858055,171
47399,Salvador Allende.,57,true,false,false,11046,45.78093272200739,4.920172147378874,171
11504,Sans Souci,69,true,false,false,8882,45.74838219021766,4.863546346157159,81
30193,Sans Souci,D,true,true,true,191,45.74778003547403,4.86489208636268,81
30194,Sans Souci,D,true,true,true,193,45.747749310185895,4.864761589718881,81
46793,Sathonay Castellane,9,true,false,false,6512,45.82453947854426,4.868395692857387,176
2682,Sathonay Drapeau,33 & 9,true,false,false,2626,45.82127252336789,4.872112663383118,176
2683,Sathonay Drapeau,33 & 9 & ZI4,true,false,false,2625,45.82124554482222,4.87205168214849,176
2685,Sathonay Gare,33 & 77,false,false,false,9771,45.82027048118399,4.874768715457958,176
42964,Sathonay Gare,33 & 77 & ZI4,true,false,false,2627,45.820410119118904,4.875110276772277,176
2686,Sathonay Mairie,9,true,false,false,2633,45.82399749078934,4.874438693849193,176
42958,Sathonay Mairie,33,true,false,false,2631,45.8236075107281,4.874384638542641,176
42959,Sathonay Mairie,33 & 9,true,false,false,2632,45.82353952587376,4.873779728735059,176
2688,Sathonay Manutention,9,true,false,false,6695,45.82768448500759,4.872878554873545,176
46792,Sathonay Manutention,9,true,false,false,6511,45.82755945373042,4.872535568187183,176
2690,Sathonay Mutualite,33 & 77 & 9,true,false,false,2635,45.819993358047256,4.870443508332849,176
2689,Sathonay Mutualite,33 & 9,true,false,false,2637,45.820230344402965,4.871111009748788,176
2694,Sathonay Republique,9,true,false,false,2639,45.82621243814069,4.874212639393987,176
2695,Sathonay Republique,9,true,false,false,2640,45.82603149994862,4.874025703326392,176
46497,Sathonay Village Eglise,77,true,false,false,5501,45.83146743824221,4.878157596097317,176
46498,Sathonay Village Eglise,77,true,false,false,5502,45.83152141484879,4.878043557656289,176
47655,Saules - Jaures,15 & 17 & 18,true,false,false,10410,45.71370158170636,4.819513542085092,178
47656,Saules - Jaures,15 & 17 & 18,false,false,false,10411,45.713708532463784,4.819565507955966,178
46933,Savaron - Deleuvre,C18,true,false,false,6594,45.78285296803088,4.825314112083738,20
46932,Savaron - Deleuvre,C18 & S4,true,false,false,6589,45.78230201387728,4.825269110285137,20
11032,Savoie,50,false,false,false,3583,45.70051168382865,4.98187369205596,172
11033,Savoie,50,false,false,false,3581,45.701009845923465,4.981743462315436,172
2698,Saxe - Bonnel,C9,true,false,false,2641,45.76160320392736,4.845930516564737,81
30133,Saxe - Gambetta,B,true,true,true,200,45.75368255951363,4.846954650872559,84
46040,Saxe - Gambetta,B,true,true,false,204,45.75368961859093,4.846804015774028,84
42665,Saxe - Gambetta,C11,true,false,false,203,45.75327968997555,4.847826834056173,84
2701,Saxe - Gambetta,C11 & PL2,true,false,false,195,45.75375733204571,4.847398590373692,84
2702,Saxe - Gambetta,C12,true,false,false,199,45.754223219321936,4.846288303299103,84
10068,Saxe - Gambetta,C12 & C14 & C4,true,false,false,198,45.75344855726068,4.846715868425743,84
2700,Saxe - Gambetta,C14 & C4,true,false,false,196,45.75446034776208,4.846954904934261,84
30197,Saxe - Gambetta,D,true,true,true,197,45.75388713435521,4.847152874493243,84
30198,Saxe - Gambetta,D,true,true,true,201,45.75382572886064,4.847129499256165,84
46735,Saxe - Lafayette,27 & C13 & C14 & C3,true,false,false,6212,45.763647071553684,4.844393267551288,81
2707,Saxe - Lafayette,27 & C4,true,false,false,2645,45.763929127216464,4.844947176960122,81
2708,Saxe - Lafayette,C13 & C3 & PL1,true,false,false,2643,45.763621125145406,4.845651273626531,81
2705,Saxe - Lafayette,C14 & C4,true,false,false,2646,45.76315208657808,4.845022219735925,81
2709,Saxe - Paul Bert,C14 & C4,true,false,false,2648,45.75673343230186,4.846338510256362,81
2710,Saxe - Paul Bert,C14 & C4,true,false,false,2647,45.75660118572707,4.846476241851565,81
1120,Saxe - Prefecture,C14 & C4,true,false,false,420,45.75911183455295,4.845842604451864,81
1121,Saxe - Prefecture,C14 & C4,true,false,false,424,45.75978738602949,4.845821976523988,81
1122,Saxe - Prefecture,C9,true,false,false,421,45.76022407982626,4.845211759352695,81
32114,Saxe - Prefecture,T1,true,false,false,422,45.76008206878737,4.84519036654934,81
32115,Saxe - Prefecture,T1,true,false,false,423,45.76015649620869,4.845178842800005,81
12018,Schonberg,S10,true,false,false,3191,45.799493902815996,4.827059988788331,21
44382,Seigliere - Jaures,29,false,false,false,5577,45.74653614050057,5.019007952124347,43
46471,Seigliere - Jaures,29,false,false,false,5579,45.7465010836191,5.019069887703309,43
37254,Sept Chemins,52,true,false,false,2654,45.74464376794042,4.932658204965362,148
10478,Sept Chemins,79,true,false,false,2652,45.74483556373428,4.932538686623068,148
36955,Sept Chemins,79,true,false,false,2655,45.7448960494158,4.932706234683639,148
2711,Sept Chemins,24 & 24,true,false,false,2656,45.74467892355167,4.933084133598461,148
37035,Sept Chemins,24 & 25,true,false,false,9263,45.745006119741205,4.932913278661522,148
2712,Sept Chemins,25 & 25,true,false,false,2653,45.744531114948,4.932858596287584,148
10802,Sept Chemins,28 & 68 & ZI5,true,false,false,2650,45.744380712345794,4.933134345158333,148
37036,Sept Chemins,28 & 68 & ZI5,true,false,false,2649,45.74401353845416,4.933052736851704,148
45909,Sequoia,10 & GE4,true,false,false,4734,45.81110845540396,4.776521212875033,187
46705,Sergent Berthet,45 & 9,true,false,false,5891,45.77188114484354,4.805438090076071,21
2715,Sergent Berthet,19,true,false,false,2658,45.7720629094416,4.804900237264683,21
10515,Sergent Berthet,19 & 45 & PL3,true,false,false,2659,45.771004558232256,4.805547305754259,21
2719,Serin - Saint-Charles,2 & 45,true,false,false,2661,45.77415629075467,4.813252195637072,20
2721,Serin - Saint-Charles,2 & 45,true,false,false,9172,45.77424315036515,4.81329713961726,20
2720,Serin - Saint-Charles,C6,true,false,false,10473,45.77449466957057,4.813010170672155,20
41295,Serin - Saint-Charles,C6,true,false,false,10487,45.77468809669715,4.81254513127871,20
32646,Serpoly,71,false,false,false,3889,45.814263466889706,4.82718507924293,183
32647,Serpoly,71,false,false,false,3890,45.814312731126705,4.827183835506617,183
37684,Serpoly Nervieux,S7,false,false,false,10546,45.81447491180922,4.822920994282464,183
31351,Seve,S12,true,false,false,3845,45.77291865967843,4.832156146082982,80
2724,Severine,C17,true,false,false,2664,45.75428598854235,4.913416236615659,159
2725,Severine,C17 & C8,true,false,false,2665,45.753883004023265,4.912733338470728,159
42538,Severine,C8,true,false,false,2666,45.75399199885386,4.913867311088804,159
2726,Sidoine Apollinaire,55 & 9,false,false,false,2668,45.76116185646956,4.804115395701036,21
2727,Sidoine Apollinaire,55 & 9,true,false,false,2667,45.76139597878639,4.803701517941368,21
2729,Simon Buisson,66 & 89D & C14,true,false,false,2669,45.790449449733224,4.791469230131954,180
47566,Simon Buisson,66 & 89D & C14,true,false,false,10180,45.790408095101654,4.791784033234072,180
10683,Simon Maupin,27 & S1,true,false,false,3513,45.75891792478266,4.833951537425709,83
10684,Simon Maupin,S1,false,false,false,3512,45.75836799580071,4.833180731091376,83
12015,Simondan,S10,true,false,false,3188,45.80114224631388,4.831532631649512,21
30562,Simondan,S10,false,false,false,3189,45.80116108717616,4.831494878283413,21
11284,Simone Lagrange,7,true,false,false,3639,45.778594696654984,4.903012984310554,159
11285,Simone Lagrange,7,true,false,false,3640,45.77857601419305,4.903436639384473,159
2732,Soeur Vially,C13 & S5,true,false,false,2671,45.78771280508032,4.842837509321874,142
2733,Soeur Vially,C13 & S5,true,false,false,2672,45.787342490781036,4.842087257005621,142
43914,Sogaris - Promotrans,C25,true,false,false,3929,45.676016445875725,4.934599067053591,175
46724,Solaize Campus,GE2,false,false,false,6139,45.64460862471174,4.826713429436426,173
46725,Solaize Campus,GE2,false,false,false,6140,45.644620650452644,4.826662384917259,173
43423,Solaize CRES,GE2,false,false,false,4847,45.65023361259748,4.831207442251573,173
11477,Solaize Croix Rouge,39,false,false,false,3704,45.63889643596782,4.853279692980283,173
2734,Solaize Mairie,39,true,false,false,2673,45.6394345840752,4.841477299881191,173
2740,Sous le Fort,60,false,false,false,2675,45.67043515567823,4.86094727634361,174
41054,Square Combattants d'AFN,S9,false,false,false,4627,45.69625390584227,4.793526535314259,163
2744,Square des Monts d'Or,84 & R2,false,false,false,2677,45.8741952409715,4.827119648026905,139
2745,Square des Monts d'Or,84 & R2,true,false,false,2676,45.874098366949106,4.826823763029234,139
41101,Square Elie Vignal,C1,true,false,false,3450,45.78554071882337,4.837309154299886,142
41214,Square Elie Vignal,C1,true,false,false,3451,45.78552502393458,4.837205514444958,142
2753,Square Meunier,76,false,false,false,2682,45.6669909683906,4.903605156730579,129
2754,Square Meunier,76,false,false,false,2681,45.66705391087643,4.903608089348213,129
3342,Square Meunier,112 & 54,false,false,false,2680,45.66595052974439,4.904079320977557,129
3343,Square Meunier,112 & 54,true,false,false,2683,45.66582448980003,4.90390732280254,291
2771,St Cyr,20,true,false,false,2695,45.814467813748664,4.818999722140276,183
2772,St Cyr,20 & S7,false,false,false,2696,45.814559069498806,4.819114545993632,183
37685,St Cyr Eglise,S7,false,false,false,10547,45.81443553522223,4.819816952049282,183
37686,St Cyr Eglise,S7,false,false,false,10548,45.81435978765575,4.820026826739123,183
2776,St Didier Ecoles,20 & 22 & 23 & 84,true,false,false,2698,45.8120333445077,4.798083780525833,189
47524,St Didier Ecoles,22 & 23 & 84,false,false,false,9899,45.812050922152544,4.798127816699631,189
2778,St Didier Eglise,20 & 22 & 23 & 84,true,false,false,2701,45.81041094674763,4.798364850795836,189
2777,St Didier Eglise,22 & 23 & 84,true,false,false,2702,45.80961411323061,4.798400221593903,189
2779,St Fons 4 Chemins,60 & C12,true,false,false,2703,45.708203837817955,4.856165089415737,174
43816,St Fons 4 Chemins,60 & C12,true,false,false,2704,45.70827657940756,4.856124478233586,174
37825,St Fons Albert Thomas,93,false,false,false,9553,45.70725607991758,4.859886061213399,174
2785,St Fons Albert Thomas,60 & 93,true,false,false,2708,45.707682366346546,4.858942019354992,174
2783,St Fons Albert Thomas,60 & C12,true,false,false,2707,45.7080927283923,4.858305580239697,174
2782,St Fons Albert Thomas,C12,true,false,false,2706,45.70800001426195,4.859226371711324,174
46181,St Fons Bourrelier,93 & C12,true,false,false,5139,45.710694146105894,4.855096988918571,174
46182,St Fons Bourrelier,93 & C12,true,false,false,5140,45.71085753148963,4.855156497676719,174
46183,St Fons Dussurgey,C12,true,false,false,5141,45.714115494716474,4.854928526124452,174
46184,St Fons Dussurgey,C12,true,false,false,5142,45.71381747027616,4.855016531712518,174
11949,St Fons Gabriel Peri,93,true,false,false,3651,45.70578459203856,4.855856556005613,174
47479,St Fons Gabriel Peri,93,true,false,false,9756,45.70583153549568,4.855898529893651,174
11857,St Fons Mairie,60,true,false,false,3134,45.709135521300546,4.852990584177657,174
45839,St Fons Mairie,60,true,false,false,3135,45.709186530065985,4.852895527422981,174
11856,St Fons Mairie,93,true,false,false,9753,45.70750358745328,4.855297570407097,174
43915,St Fons Mairie,93 & 93,true,false,false,3133,45.70812568004785,4.855236475242346,174
2786,St Fons Parmentier,60 & 93,true,false,false,2710,45.70551465585711,4.8608725839545,174
2787,St Fons Parmentier,60 & 93,true,false,false,2709,45.70555842148043,4.860527716279048,174
11872,St Fons Recherche,64,false,false,false,3144,45.68422265343039,4.847629493825535,174
47243,St Fons Semard,64,true,false,false,9316,45.69427663394146,4.845051617360252,174
36938,St Fons Sembat,60 & 64,false,false,false,10776,45.70992051329254,4.849521482084983,174
40846,St Fons Sembat,60 & 64,true,false,false,4239,45.709924846032685,4.849665578977585,174
2788,St Fortunat,20 & 20 & 22 & 22,true,false,false,2711,45.82574592667767,4.794616505550723,189
2794,St Genis Bellevue,88,true,false,false,2724,45.6929991098479,4.802384955089055,163
2795,St Genis Bellevue,88,true,false,false,2723,45.69292369812953,4.80288762940885,163
2796,St Genis Centre,88 & C10 & S9,false,false,false,2726,45.69484044383535,4.793129522453188,163
12109,St Genis Centre,88 & C10 & S9,false,false,false,2727,45.69485589815629,4.793245811348658,163
12178,St Genis Centre,S9,false,false,false,11171,45.69552474018525,4.7914056099319,163
43634,St Genis Centre,S9,false,false,false,2728,45.695555892322766,4.792108182513018,163
989,St Genis Gadagne,88,true,false,false,1452,45.7006816879458,4.795612413213594,163
41859,St Genis Gadagne,78 & C10,true,false,false,1451,45.701801738457185,4.79604060747474,163
990,St Genis Gadagne,788 & C10,true,false,false,1448,45.70173347517073,4.796083290985639,163
2802,St Genis Les Ollieres,72,true,false,false,2734,45.75820670967957,4.722212350198092,188
2803,St Genis Les Ollieres,72,true,false,false,2733,45.75842931991118,4.722749215910777,188
2806,St Genis Mairie,88 & C10,true,false,false,2736,45.69844124475811,4.794754506048995,163
2807,St Genis Mairie,88 & C10,true,false,false,2735,45.698743885968724,4.794909313882464,163
11428,St Germain Cites,21 & 96,false,false,false,3688,45.88929149935854,4.800823598824762,147
11426,St Germain Four a Chaux,96,true,false,false,3687,45.88899595411196,4.806174694140989,147
11427,St Germain Four a Chaux,96,true,false,false,3686,45.88859661671767,4.806324298196329,147
2812,St Germain Gare,96,true,false,false,2740,45.88805647221257,4.804276330400103,147
2813,St Germain Gare,96,true,false,false,2739,45.8881301054789,4.804202302158256,147
42279,St Germain Gare,21 & 21,true,false,false,2738,45.88762242437295,4.804112588100447,147
46010,St Germain Mairie,21,false,false,false,2742,45.884046897280804,4.802407712687715,147
2814,St Germain Mairie,96,true,false,false,9911,45.883440443142604,4.802988687162023,147
40674,St Germain Mairie,21 & 96,true,false,false,2743,45.884098836708866,4.802912703640165,147
47672,St Germain Pain Beni,21,false,false,false,11317,45.8837564901418,4.798989637329486,147
11452,St Germain Pain Beni,21 & 96,false,false,false,3529,45.88377251739443,4.799548688308873,147
10748,St Germain Village,96,true,false,false,9924,45.879665464666076,4.8045467188772,147
2826,St Just,90,false,false,false,205,45.75778665665181,4.815138609596591,82
2829,St Just,46 & 90,true,false,false,10768,45.757409248751316,4.815782307275432,82
2828,St Just,66 & 66,true,false,false,10097,45.757530213688725,4.815595257170238,82
30214,St Just,F1,true,false,false,9734,45.75695438467662,4.816142694164191,82
2835,St Leonard,43,true,false,false,2746,45.85224853668411,4.833544139129124,131
2836,St Leonard,43,true,false,false,2747,45.85201203192809,4.83339195319702,131
10689,St Nizier,S1,false,false,false,3517,45.7647163923855,4.834279070964085,80
11502,St Philippe,69,true,false,false,3708,45.75093742382994,4.865155070673111,81
11503,St Philippe,69,true,false,false,8881,45.751064179192845,4.865122322019412,81
2857,St Priest Beausejour,62,true,false,false,2758,45.705300423715826,4.946143259380568,172
34411,St Priest Bel Air,C25 & ZI8,true,false,false,453,45.69312145144354,4.957512254461134,172
34412,St Priest Bel Air,C25 & ZI8,true,false,false,454,45.693010537461454,4.957455082887946,172
33219,St Priest Bel Air,T2,true,false,false,455,45.692691361513454,4.955839964506245,172
33221,St Priest Bel Air,T2,true,false,false,456,45.69261556808154,4.955832249188534,172
47154,St Priest Gare,62,true,false,false,9146,45.687161496123814,4.934016312823925,172
47155,St Priest Gare,62,true,false,false,9147,45.68722253539147,4.934206317518669,172
47263,St Priest Gare,ZI1,true,false,false,9352,45.68713051220957,4.93411425802843,172
2868,St Priest Hotel de Ville,50 & 50 & 62,true,false,false,437,45.69525897016891,4.935494080832404,172
2869,St Priest Hotel de Ville,C25,true,false,false,6635,45.69475922836714,4.934918160172733,172
3336,St Priest Hotel de Ville,C25,true,false,false,440,45.69480359229548,4.9349459435118,172
33211,St Priest Hotel de Ville,T2,true,false,false,441,45.695018780892056,4.936854341146098,172
33212,St Priest Hotel de Ville,T2,true,false,false,442,45.69509307317382,4.936856950119291,172
34394,St Priest Jules Ferry,30 & 50 & 62 & 76 & C25 & ZI8,true,false,false,450,45.6948090850865,4.946725107318287,172
34536,St Priest Jules Ferry,50 & 62 & 76 & C25 & ZI8,true,false,false,449,45.69435379530972,4.946562232092017,172
33215,St Priest Jules Ferry,T2,true,false,false,447,45.69468794327959,4.946863486634349,172
33216,St Priest Jules Ferry,T2,true,false,false,448,45.69474230868463,4.946778588831335,172
37764,St Priest Les Alpes,C25,true,false,false,4406,45.693446869735155,4.932505660225847,172
37765,St Priest Les Alpes,C25,true,false,false,4407,45.693505653187316,4.93268825700703,172
2878,St Priest Les Roses,62,true,false,false,2762,45.686675641668536,4.939584138626874,172
2879,St Priest Les Roses,62,true,false,false,2761,45.68675626894424,4.939600792488165,172
2880,St Priest Menival,C25,true,false,false,2764,45.695726574964006,4.952934344153017,172
2881,St Priest Menival,C25,true,false,false,2763,45.69567473094886,4.953227323019666,172
46855,St Priest Pompidou,C25,true,false,false,6639,45.6951424934996,4.931583678809904,172
46856,St Priest Pompidou,C25,true,false,false,6640,45.695172734735124,4.931443808066936,172
32365,St Remy,66,false,false,false,3881,45.79826722769927,4.785885904480415,180
2890,St Romain,43,true,false,false,2772,45.84050659992564,4.831113304442883,131
2891,St Romain,43,true,false,false,2773,45.840161587680036,4.830995386825451,131
39096,St Romain Centre,43,true,false,false,4520,45.83799967870507,4.824959334939381,182
2756,St-Abdon,78,true,false,false,2684,45.66099546597406,4.793597586587636,170
12139,St-Abdon,78,true,false,false,2685,45.66094038819638,4.793646476774477,170
2759,St-Alexandre,55 & C20 & C21,true,false,false,2690,45.75646480976425,4.815079064724896,82
2760,St-Alexandre,55 & C20 & C21,true,false,false,2689,45.756845115227506,4.814568979668317,82
46413,St-Bonnet Centre,1E,false,false,false,5382,45.692541382491136,5.03124869363525,48
46414,St-Bonnet Centre,1E,false,false,false,5383,45.692471391410045,5.031190677484557,48
10898,St-Clair Square Brosset,9,true,false,false,2692,45.79114064979736,4.860197140873352,142
2768,St-Clair Square Brosset,132 & 171 & 70 & C1 & C2 & C5,true,false,false,2693,45.7905887879378,4.860365076019095,142
3398,St-Clair Square Brosset,132 & 171 & C5,true,false,false,2691,45.79101108211803,4.861156232322037,142
2767,St-Clair Square Brosset,70 & 9 & C1 & C2,true,false,false,2694,45.791855428453914,4.860834713686581,142
45841,St-Genis 2,17,true,false,false,2712,45.680630697105215,4.78927158683288,163
46076,St-Genis 2,78,true,false,false,2713,45.6814907597856,4.78858357969925,163
31908,St-Genis 2,178,true,false,false,2719,45.68136076971045,4.788432045691117,163
34210,St-Genis 2,12 & 17 & 78 & C10,true,false,false,2714,45.680846772518926,4.789314465910602,163
2790,St-Genis 2,C10,true,false,false,2715,45.68201469361131,4.793217601033636,163
47237,St-Genis 2,C10,true,false,false,9228,45.68202868330511,4.793088526786989,163
34293,St-Genis Collonges,17,true,false,false,2730,45.692891112581634,4.808108513294123,163
34294,St-Genis Collonges,17,true,false,false,2731,45.69304284829113,4.808166698594993,163
2801,St-Genis Collonges,88,true,false,false,9195,45.69256566695585,4.805851626684261,163
40236,St-Genis Collonges,88,true,false,false,2729,45.69252020748983,4.805741443307863,163
30261,St-Genis Lycee Descartes,178,true,false,false,3243,45.69009563915998,4.78413310593756,163
36754,St-Genis Lycee Descartes,178,true,false,false,3245,45.690786776059724,4.784378560898619,163
47854,St-Genis Lycee Paillot,78,false,false,false,11016,45.66680468481197,4.791630547021307,163
47855,St-Genis Lycee Paillot,78,false,false,false,11017,45.66648970023672,4.79178853876443,163
47467,St-Genis Verdun,17 & C10 & S9,true,false,false,9865,45.69268375816146,4.795213576274421,163
47468,St-Genis Verdun,17 & C10 & S9,true,false,false,9866,45.69292172965805,4.795189649587321,163
1768,St-Genis-les-O. Terres,72,false,false,false,6077,45.76096545358027,4.705421832427615,188
1769,St-Genis-les-O. Terres,72,true,false,false,5166,45.760843673887365,4.705728942839762,188
46304,St-Genis-les-O. Terres,72,true,false,false,5282,45.76079604127112,4.706198958188907,188
2808,St-Georges,31 & C20 & C20E,true,false,false,2737,45.75756958195745,4.825763333255809,82
11278,St-Irenee,46 & 49 & C20E,true,false,false,3296,45.75438242745568,4.812773629427956,82
11277,St-Irenee,46 & 49 & C20E & PL3,true,false,false,3297,45.755017124593834,4.811747795970638,82
3493,St-Irenee - Cx Blanche,46 & 49,true,false,false,3072,45.755520804316866,4.809314460696618,82
10081,St-Irenee - Cx Blanche,46 & 49 & C20 & C20E,true,false,false,3073,45.75514110809671,4.807754377057382,82
10082,St-Irenee - Cx Blanche,46 & 49 & C20 & C20E,true,false,false,3074,45.75516271160265,4.807999658870642,82
3508,St-Irenee - Cx Blanche,46 & PL3,true,false,false,3071,45.75559783470374,4.809086467406506,82
46409,St-Laurent,1E,false,false,false,5378,45.689448446361794,5.041420683234312,50
46410,St-Laurent,1E,false,false,false,5379,45.68921836943116,5.042024622452233,50
46405,St-Laurent - ZI,1E,false,false,false,5374,45.6842993493815,5.060072416371752,50
46406,St-Laurent - ZI,1E,false,false,false,5375,45.684119354892786,5.060059405372413,50
46407,St-Laurent Centre,1E,false,false,false,5376,45.688061395647104,5.045959570791932,50
46408,St-Laurent Centre,1E,false,false,false,5377,45.68778539819844,5.04671560160291,50
34460,St-Martin,76,true,false,false,2750,45.7047274302561,4.950011308270996,172
2838,St-Martin,62 & 76,true,false,false,2749,45.704858017551764,4.95006645481975,172
46371,St-P.de-Chandieu - Rajat,30 & T36,false,false,false,5342,45.64136131568411,5.034273281522117,46
46372,St-P.de-Chandieu - Rajat,30 & T36,false,false,false,5343,45.64113431623784,5.034541288908838,46
46379,St-P.de-Chandieu College,30 & T36,false,false,false,5350,45.648197292804554,5.004669602370789,46
46380,St-P.de-Chandieu College,30 & T36,false,false,false,5351,45.648109311998425,5.005003659552917,46
2842,St-Paul,19 & 31 & 40 & C14,true,false,false,2751,45.76664141999964,4.828257351190549,80
46703,St-Pierre de Vaise,90,true,false,false,5890,45.77227718766217,4.808335137592449,21
2853,St-Pierre de Vaise,19 & 45,true,false,false,2755,45.77301441870242,4.807065276150691,21
2854,St-Pierre de Vaise,19 & 45 & 90,true,false,false,2754,45.77324912905737,4.808065090878608,21
3475,St-Priest Alouettes,62,false,false,false,3063,45.70244784839019,4.918490274562759,172
3476,St-Priest Alouettes,62,false,false,false,3064,45.70262046293897,4.918421287048574,172
2882,St-Priest Plaine Saythe,30 & 76 & C25 & ZI8,true,false,false,2766,45.68675590771077,4.94697275859792,172
2883,St-Priest Plaine Saythe,30 & 76 & C25 & ZI8,true,false,false,2765,45.68700650145411,4.947089180307364,172
2886,St-Rambert - l'Ile Barbe,31 & 43,true,false,false,2768,45.797387651651476,4.829148880098448,21
47733,St-Rambert - l'Ile Barbe,31 & 43,false,false,false,10701,45.797808842443004,4.830182021368815,21
12267,St-Rambert Les Rivieres,31 & S10,true,false,false,2769,45.80791176735718,4.83740883541922,21
38897,St-Rambert Les Rivieres,31 & S10,true,false,false,2771,45.807646743764124,4.837486877804682,21
2893,St-Vincent,19 & 31 & 40 & C14,true,false,false,2774,45.767933850440045,4.828020075273028,80
2894,Stade Boucaud,31 & 43,true,false,false,10928,45.78320140560196,4.807986031853368,21
31896,Stade de Gerland Le LOU,60,true,false,false,309,45.72669149400916,4.830009155378937,84
37117,Stade de Gerland Le LOU,60 & 6,true,false,false,310,45.72653806538689,4.831647252603464,84
40995,Stade de Gerland Le LOU,B,false,true,false,10457,45.72733246096701,4.831163389522552,84
